Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used
Benedict,2011.03.09,47,27,B,B,-,1,bl,0.5666667,412.1167,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,12,12,sc.0648,Chamber 3,40,4,2,-,5
Benedict,2011.03.09,48,27,C,C,-,1,bl,0.4833333,412.6,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,1,1,sc.0668,Chamber 3,40,4,2,-,5
Benedict,2011.03.09,49,27,D,D,ABCD,1,1,0.4,413,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,4,4,sc.0688,Chamber 3,40,4,2,-,5
Benedict,2011.03.09,50,28,A,A,-,1,bl,1.4,418.4333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,13,13,sc.0628,Chamber 3,40,4,2,-,13
Benedict,2011.03.09,51,28,C,B,AC,0,0,1.666667,420.1,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,9,8,sc.0648,Chamber 3,40,4,2,-,13
Benedict,2011.03.09,52,29,A,A,-,1,bl,1.3,428.0333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,12,12,sc.0628,Chamber 3,40,4,2,-,12
Benedict,2011.03.09,53,29,B,B,-,1,bl,1.316667,429.35,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,14,14,sc.0648,Chamber 3,40,4,2,-,12
Benedict,2011.03.09,54,29,C,C,-,1,bl,1.35,430.7,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,11,11,sc.0668,Chamber 3,40,4,2,-,12
Benedict,2011.03.09,55,29,D,D,ABCD,1,1,0.3833333,431.0833,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,9,9,sc.0688,Chamber 3,40,4,2,-,12
Benedict,2011.03.09,56,30,A,A,-,1,bl,0.7,436.8333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,8,8,sc.0628,Chamber 3,40,4,2,-,8
Benedict,2011.03.09,57,30,B,B,-,1,bl,1.85,438.6833,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,6,6,sc.0648,Chamber 3,40,4,2,-,8
Benedict,2011.03.09,58,30,D,C,ABD,0,0,0.3833333,439.0667,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,13,11,sc.0668,Chamber 3,40,4,2,-,8
Benedict,2011.03.09,59,31,A,A,-,1,bl,1.333333,447.0167,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,7,7,sc.0628,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,60,31,D,B,AD,0,0,0.3833333,447.3833,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,8,10,sc.0648,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,61,32,A,A,-,1,bl,0.9166667,454.9167,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,7,7,sc.0628,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,62,32,C,B,AC,0,0,0.95,455.8667,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,9,0,sc.0648,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,63,33,A,A,-,1,bl,1.85,464.1833,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,1,1,sc.0628,Chamber 3,40,4,2,-,1
Benedict,2011.03.09,64,33,C,B,AC,0,0,0.35,464.5333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,2,13,sc.0648,Chamber 3,40,4,2,-,1
Benedict,2011.03.09,65,34,A,A,-,1,bl,1.35,472.4333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,15,15,sc.0628,Chamber 3,40,4,2,-,15
Benedict,2011.03.09,66,34,B,B,-,1,bl,0.45,472.8667,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,11,11,sc.0648,Chamber 3,40,4,2,-,15
Benedict,2011.03.09,67,34,C,C,-,1,bl,0.6,473.4667,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,13,13,sc.0668,Chamber 3,40,4,2,-,15
Benedict,2011.03.09,68,34,D,D,ABCD,1,1,0.45,473.9167,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,9,9,sc.0688,Chamber 3,40,4,2,-,15
Benedict,2011.03.09,69,35,A,A,-,1,bl,0.7666667,478.5833,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,11,11,sc.0628,Chamber 3,40,4,2,-,11
Benedict,2011.03.09,70,35,C,B,AC,0,0,0.95,479.5333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,8,4,sc.0648,Chamber 3,40,4,2,-,11
Benedict,2011.03.09,71,36,A,A,-,1,bl,1.033333,487.1667,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,3,3,sc.0628,Chamber 3,40,4,2,-,3
Benedict,2011.03.09,72,36,C,B,AC,0,0,1.083333,488.25,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,4,2,sc.0648,Chamber 3,40,4,2,-,3
Benedict,2011.03.09,73,37,A,A,-,1,bl,1.033333,495.85,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,7,7,sc.0628,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,74,37,B,B,-,1,bl,1.9,497.75,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,13,13,sc.0648,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,75,37,D,C,ABD,0,0,0.4833333,498.2333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,8,12,sc.0668,Chamber 3,40,4,2,-,7
Benedict,2011.03.09,76,38,A,A,-,1,bl,1.05,505.85,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,15,15,sc.0628,Chamber 3,40,4,2,-,15
Benedict,2011.03.09,77,38,D,B,AD,0,0,0.4833333,506.3333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,7,13,sc.0648,Chamber 3,40,4,2,-,15
Benedict,2011.03.09,78,39,A,A,-,1,bl,0.6,513.55,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,6,6,sc.0628,Chamber 3,40,4,2,-,6
Benedict,2011.03.09,79,39,C,B,AC,0,0,0.9833333,514.5333,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,13,8,sc.0648,Chamber 3,40,4,2,-,6
Benedict,2011.03.09,80,40,C,A,C,0,0,0.7666667,522.0833,08:47,1,0628 0648 0668 0688,4,1,off,-,-,-,-,3,14,sc.0628,Chamber 3,40,4,2,-,14
Benedict,2012.03.09,1,1,D,A,D,0,0,1.283333,3.25,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,6,10,sc.20518,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,2,2,D,A,D,0,0,1.466667,14.2,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,2,9,sc.20518,Chamber 3,40,4,2,-,9
Benedict,2012.03.09,3,3,C,A,C,0,0,1.616667,23.08333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,1,sc.20518,Chamber 3,40,4,2,-,1
Benedict,2012.03.09,4,4,D,A,D,0,0,2,32.16667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,12,sc.20518,Chamber 3,40,4,2,-,12
Benedict,2012.03.09,5,5,D,A,D,0,0,4.55,44.21667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,11,sc.20518,Chamber 3,40,4,2,-,11
Benedict,2012.03.09,6,6,B,A,B,0,0,3.416667,54.71667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,13,sc.20518,Chamber 3,40,4,2,-,13
Benedict,2012.03.09,7,7,C,A,C,0,0,1.766667,63.53333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,9,sc.20518,Chamber 3,40,4,2,-,9
Benedict,2012.03.09,8,8,C,A,C,0,0,1.733333,72.51667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,12,5,sc.20518,Chamber 3,40,4,2,-,5
Benedict,2012.03.09,9,9,C,A,C,0,0,2,86.43333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,10,sc.20518,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,10,10,C,A,C,0,0,1.783333,94.88333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,9,sc.20518,Chamber 3,40,4,2,-,9
Benedict,2012.03.09,11,11,B,A,B,0,0,3.233333,104.6333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,0,sc.20518,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,12,12,A,A,-,1,bl,2.233333,113.85,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,4,sc.20518,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,13,12,D,B,AD,0,0,1.766667,115.6167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,15,14,sc.20520,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,14,13,C,A,C,0,0,3.083333,126.5,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,6,15,sc.20518,Chamber 3,40,4,2,-,15
Benedict,2012.03.09,15,14,A,A,-,1,bl,2.183333,137.3333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,0,sc.20518,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,16,14,D,B,AD,0,0,1.6,138.9333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,14,sc.20520,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,17,15,C,A,C,0,0,2.916667,149.85,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,3,11,sc.20518,Chamber 3,40,4,2,-,11
Benedict,2012.03.09,18,16,A,A,-,1,bl,3.016667,159.9667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,10,10,sc.20518,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,19,16,B,B,-,1,bl,0.7,160.6667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,4,sc.20520,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,20,16,D,C,ABD,0,0,1.216667,161.8833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,13,9,sc.20522,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,21,17,A,A,-,1,bl,3.683333,173.7,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,3,3,sc.20518,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,22,17,C,B,AC,0,0,1.183333,174.8833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,14,7,sc.20520,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,23,18,A,A,-,1,bl,2.233333,184.65,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,0,sc.20518,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,24,18,C,B,AC,0,0,0.4,185.05,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,3,sc.20520,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,25,19,D,A,D,0,0,2.366667,194.3667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,2,12,sc.20518,Chamber 3,40,4,2,-,12
Benedict,2012.03.09,26,20,A,A,-,1,bl,2.266667,205.2667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,3,3,sc.20518,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,27,20,B,B,-,1,bl,1.2,206.4667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,15,15,sc.20520,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,28,20,C,C,-,1,bl,1.05,207.5167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,7,sc.20522,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,29,20,D,D,ABCD,1,1,0.35,207.8667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,6,6,sc.20524,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,30,21,A,A,-,1,bl,1.8,214.35,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,0,sc.20518,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,31,21,C,B,AC,0,0,2.2,216.55,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,11,3,sc.20520,Chamber 3,40,4,2,-,0
Benedict,2012.03.09,32,22,A,A,-,1,bl,1.333333,224.4,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,4,sc.20518,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,33,22,C,B,AC,0,0,1.55,225.95,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,5,3,sc.20520,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,34,23,A,A,-,1,bl,3.416667,236.1,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,8,sc.20518,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,35,23,C,B,AC,0,0,1.233333,237.3333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,2,6,sc.20520,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,36,24,A,A,-,1,bl,2.566667,248.3167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,7,sc.20518,Chamber 3,40,4,2,-,7
Benedict,2012.03.09,37,24,D,B,AD,0,0,1.95,250.2667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,10,0,sc.20520,Chamber 3,40,4,2,-,7
Benedict,2012.03.09,38,25,A,A,-,1,bl,1.583333,260.5167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,7,sc.20518,Chamber 3,40,4,2,-,7
Benedict,2012.03.09,39,25,B,B,-,1,bl,2.033333,262.55,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,0,sc.20520,Chamber 3,40,4,2,-,7
Benedict,2012.03.09,40,25,D,C,ABD,0,0,1.683333,264.25,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,12,sc.20522,Chamber 3,40,4,2,-,7
Benedict,2012.03.09,41,26,B,A,B,0,0,1.516667,272.3333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,11,sc.20518,Chamber 3,40,4,2,-,11
Benedict,2012.03.09,42,27,A,A,-,1,bl,2.5,281.3333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,1,1,sc.20518,Chamber 3,40,4,2,-,1
Benedict,2012.03.09,43,27,B,B,-,1,bl,0.5166667,281.85,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,14,14,sc.20520,Chamber 3,40,4,2,-,1
Benedict,2012.03.09,44,27,C,C,-,1,bl,1.45,283.3,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,8,sc.20522,Chamber 3,40,4,2,-,1
Benedict,2012.03.09,45,27,D,D,ABCD,1,1,0.45,283.75,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,3,3,sc.20524,Chamber 3,40,4,2,-,1
Benedict,2012.03.09,46,28,A,A,-,1,bl,1.116667,288.2667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,4,sc.20518,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,47,28,B,B,-,1,bl,0.4166667,288.6833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,13,13,sc.20520,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,48,28,C,C,-,1,bl,0.9666667,289.65,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,2,2,sc.20522,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,49,28,D,D,ABCD,1,1,0.3666667,290.0167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,6,6,sc.20524,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,50,29,C,A,C,0,0,3.616667,298.1667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,13,sc.20518,Chamber 3,40,4,2,-,13
Benedict,2012.03.09,51,30,A,A,-,1,bl,1.583333,306.2667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,8,sc.20518,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,52,30,B,B,-,1,bl,0.5,306.7667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,7,sc.20520,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,53,30,D,C,ABD,0,0,0.8666667,307.6333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,12,sc.20522,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,54,31,A,A,-,1,bl,1.516667,316.4333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,3,3,sc.20518,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,55,31,B,B,-,1,bl,2.1,318.5333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,9,sc.20520,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,56,31,D,C,ABD,0,0,0.9833333,319.5167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,12,5,sc.20522,Chamber 3,40,4,2,-,3
Benedict,2012.03.09,57,32,A,A,-,1,bl,1.8,328.4833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,4,sc.20518,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,58,32,B,B,-,1,bl,0.4,328.8833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,6,6,sc.20520,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,59,32,C,C,-,1,bl,0.9,329.7833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,13,13,sc.20522,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,60,32,D,D,ABCD,1,1,0.4333333,330.2167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,7,7,sc.20524,Chamber 3,40,4,2,-,4
Benedict,2012.03.09,61,33,A,A,-,1,bl,1.783333,335.6167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,6,6,sc.20518,Chamber 3,40,4,2,-,6
Benedict,2012.03.09,62,33,D,B,AD,0,0,0.9666667,336.5833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,12,sc.20520,Chamber 3,40,4,2,-,6
Benedict,2012.03.09,63,34,A,A,-,1,bl,3.083333,346.8667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,9,sc.20518,Chamber 3,40,4,2,-,9
Benedict,2012.03.09,64,34,D,B,AD,0,0,0.5166667,347.3833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,10,sc.20520,Chamber 3,40,4,2,-,9
Benedict,2012.03.09,65,35,A,A,-,1,bl,1.283333,355.2667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,8,8,sc.20518,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,66,35,D,B,AD,0,0,1.333333,356.6,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,9,12,sc.20520,Chamber 3,40,4,2,-,8
Benedict,2012.03.09,67,36,A,A,-,1,bl,3.216667,367.1333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,12,12,sc.20518,Chamber 3,40,4,2,-,12
Benedict,2012.03.09,68,36,C,B,AC,0,0,1.333333,368.4667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,5,8,sc.20520,Chamber 3,40,4,2,-,12
Benedict,2012.03.09,69,37,B,A,B,0,0,2.016667,378.7167,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,1,12,sc.20518,Chamber 3,40,4,2,-,12
Benedict,2012.03.09,70,38,A,A,-,1,bl,1.733333,387.2667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,10,10,sc.20518,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,71,38,C,B,AC,0,0,1.316667,388.5833,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,11,12,sc.20520,Chamber 3,40,4,2,-,10
Benedict,2012.03.09,72,39,A,A,-,1,bl,1.75,397.4333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,14,14,sc.20518,Chamber 3,40,4,2,-,14
Benedict,2012.03.09,73,39,B,B,-,1,bl,1.716667,399.15,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,11,11,sc.20520,Chamber 3,40,4,2,-,14
Benedict,2012.03.09,74,39,C,C,-,1,bl,1.016667,400.1667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,2,2,sc.20522,Chamber 3,40,4,2,-,14
Benedict,2012.03.09,75,39,D,D,ABCD,1,1,0.4333333,400.6,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,0,0,sc.20524,Chamber 3,40,4,2,-,14
Benedict,2012.03.09,76,40,A,A,-,1,bl,2.833333,407.3333,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,13,13,sc.20518,Chamber 3,40,4,2,-,13
Benedict,2012.03.09,77,40,B,B,-,1,bl,1.333333,408.6667,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,4,4,sc.20520,Chamber 3,40,4,2,-,13
Benedict,2012.03.09,78,40,D,C,ABD,0,0,0.3333333,409,06:54,1,20518 20520 20522 20524,4,1,off,-,-,-,-,5,14,sc.20522,Chamber 3,40,4,2,-,13
Benedict,2011.03.10,1,1,D,A,D,0,0,38.2,50.58333,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,7,14,sc.0629,Chamber 3,40,4,2,-,14
Benedict,2011.03.10,2,2,B,A,B,0,0,1.483333,60.08333,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,14,11,sc.0629,Chamber 3,40,4,2,-,11
Benedict,2011.03.10,3,3,B,A,B,0,0,2.083333,79,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,4,11,sc.0629,Chamber 3,40,4,2,-,11
Benedict,2011.03.10,4,4,B,A,B,0,0,1.583333,87.85,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,12,6,sc.0629,Chamber 3,40,4,2,-,6
Benedict,2011.03.10,5,5,A,A,-,1,bl,17.36667,112.9667,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,15,15,sc.0629,Chamber 3,40,4,2,-,15
Benedict,2011.03.10,6,5,D,B,AD,0,0,0.5333333,113.5,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,10,8,sc.0649,Chamber 3,40,4,2,-,15
Benedict,2011.03.10,7,6,D,A,D,0,0,9.816667,130.3,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,6,14,sc.0629,Chamber 3,40,4,2,-,14
Benedict,2011.03.10,8,7,A,A,-,1,bl,2.25,140.0667,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,6,6,sc.0629,Chamber 3,40,4,2,-,6
Benedict,2011.03.10,9,7,C,B,AC,0,0,0.6333333,140.7,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,14,1,sc.0649,Chamber 3,40,4,2,-,6
Benedict,2011.03.10,10,8,C,A,C,0,0,4.816667,152.3833,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,8,11,sc.0629,Chamber 3,40,4,2,-,11
Benedict,2011.03.10,11,9,B,A,B,0,0,1,160.3667,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,14,15,sc.0629,Chamber 3,40,4,2,-,15
Benedict,2011.03.10,12,10,C,A,C,0,0,14.05,181.05,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,10,3,sc.0629,Chamber 3,40,4,2,-,3
Benedict,2011.03.10,13,11,A,A,-,1,bl,2.133333,189.8,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,14,14,sc.0629,Chamber 3,40,4,2,-,14
Benedict,2011.03.10,14,11,D,B,AD,0,0,0.65,190.45,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,11,1,sc.0649,Chamber 3,40,4,2,-,14
Benedict,2011.03.10,15,12,B,A,B,0,0,1.283333,248.7333,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,11,3,sc.0629,Chamber 3,40,4,2,-,3
Benedict,2011.03.10,16,13,B,A,B,0,0,19.48333,276.9833,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,10,15,sc.0629,Chamber 3,40,4,2,-,15
Benedict,2011.03.10,17,14,D,A,D,0,0,5.533333,289.2167,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,7,13,sc.0629,Chamber 3,40,4,2,-,13
Benedict,2011.03.10,18,15,B,A,B,0,0,1.25,298.4167,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,3,9,sc.0629,Chamber 3,40,4,2,-,9
Benedict,2011.03.10,19,16,C,A,C,0,0,1.666667,321.1167,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,13,8,sc.0629,Chamber 3,40,4,2,-,8
Benedict,2011.03.10,20,17,B,A,B,0,0,1.15,334.8167,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,0,5,sc.0629,Chamber 3,40,4,2,-,5
Benedict,2011.03.10,21,18,B,A,B,0,0,1.233333,342.7667,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,11,6,sc.0629,Chamber 3,40,4,2,-,6
Benedict,2011.03.10,22,19,B,A,B,0,0,4.916667,357.2833,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,10,5,sc.0629,Chamber 3,40,4,2,-,5
Benedict,2011.03.10,23,20,A,A,-,1,bl,1.083333,369.0833,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,5,5,sc.0629,Chamber 3,40,4,2,-,5
Benedict,2011.03.10,24,20,B,B,-,1,bl,0.8666667,369.95,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,15,15,sc.0649,Chamber 3,40,4,2,-,5
Benedict,2011.03.10,25,20,D,C,ABD,0,0,0.5,370.45,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,4,7,sc.0669,Chamber 3,40,4,2,-,5
Benedict,2011.03.10,26,21,A,A,-,1,bl,1.35,378.9,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,10,10,sc.0629,Chamber 3,40,4,2,-,10
Benedict,2011.03.10,27,21,D,B,AD,0,0,0.4,379.3,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,6,0,sc.0649,Chamber 3,40,4,2,-,10
Benedict,2011.03.10,28,22,D,A,D,0,0,2.566667,389.6167,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,9,12,sc.0629,Chamber 3,40,4,2,-,12
Benedict,2011.03.10,29,23,D,A,D,0,0,0.9833333,397.3667,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,7,6,sc.0629,Chamber 3,40,4,2,-,6
Benedict,2011.03.10,30,24,B,A,B,0,0,0.9166667,413.8833,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,7,6,sc.0629,Chamber 3,40,4,2,-,6
Benedict,2011.03.10,31,25,A,A,-,1,bl,6.883333,427.8667,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,10,10,sc.0629,Chamber 3,40,4,2,-,10
Benedict,2011.03.10,32,25,B,B,-,1,bl,0.5833333,428.45,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,3,3,sc.0649,Chamber 3,40,4,2,-,10
Benedict,2011.03.10,33,25,C,C,-,1,bl,0.85,429.3,09:40,1,0629 0649 0669 0689,4,1,off,-,-,-,-,8,8,sc.0669,Chamber 3,40,4,2,-,10
