Day,Month,Year,Observer ID,Start Time,Duration ,Aggression,Victim 1,Support,Supporter 1,Supporter 2,Supporter 3,Supporter 4,Supporter 5,Supporter 6,Dyadic +,Context,Aggressor ,Support,Support 1,Support 2,Support 3,Support 4,Support 5,Contact ,Directed non-contact,Display,Decided interaction,Notes,,,,,,,,
Day,Month,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,2014,KK,11:20,30,Y,N/A,,,,,,,,,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
2,Jul,2014,KK,11:20,30,Y,N/A,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
2,Jul,2014,KK,11:20,30,Y,N/A,,,,,,,,,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
2,Jul,2014,KK,11:20,30,Y,PA,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,N,N,,,,,,,,,
3,Jul,2014,KK,11:52,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jul,2014,KK,14:39,30,Y,N/A,,,,,,,,,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
3,Jul,2014,KK,14:39,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
4,Jul,2014,KK,09:18,30,Y,DA,Y,KD,,,,,,Y,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,"EV+ LB were mating. DA came and screamed at LB, that was how the aggression started.",,,,,,,,
4,Jul,2014,KK,09:18,30,Y,LB,,,,,,,,,UNK,DA,Y,KD,,,,,Y,N,N,N,,,,,,,,,
4,Jul,2014,KK,09:18,30,Y,N/A,,,,,,,,,UNK,RE,,,,,,,,,Y,N,,,,,,,,,
4,Jul,2014,KK,09:18,30,Y,N/A,,,,,,,,,UNK,Q,,,,,,,,,Y,N,,,,,,,,,
4,Jul,2014,KK,09:18,30,Y,SO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N/A,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
5,Jul,2014,KK,09:17,30,y,N/A,,,,,,,,,UNK,FK,Y,LB,,,,,N,N,Y,N,,,,,,,,,
5,Jul,2014,KK,09:17,30,y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
25,Sep,2014,VW,11:20,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
25,Sep,2014,VW,11:20,30,Y,PA?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK?,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"PA ran into Pod 1 screaming followed by FK; Q, EV, RE and KD joined; not clear who was chasing who",,,,,,,,
25,Sep,2014,VW,11:20,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
25,Sep,2014,VW,11:20,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Response to someone displaying in another pod,,,,,,,,
25,Sep,2014,VW,11:20,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"FK ran in displaying, with ED following, screaming at him",,,,,,,,
25,Sep,2014,VW,16:31,20,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,PA displayed then approached LB and showed sumbission to him,,,,,,,,
26,Sep,2014,VW,10:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Sep,2014,VW,15:48,10,Y,LU,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed into pod 1 in response to excitement at pod 2 being opened - LU ran away from him but he didn't chase her,,,,,,,,
7,Oct,2014,VW,14:12,30,Y,LB,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"Frek got up and ran at LB hooting, LB ran out, FK ran into beds",,,,,,,,
7,Oct,2014,VW,14:12,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"KD displayed in tunnel and ran into pod 3 displaying - RE chased him uo onto wall and whole group threatened him - KD fear grinning. Fight spilled into beds, didn't see outcome.",,,,,,,,
7,Oct,2014,VW,14:12,30,Y,RE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"KD displayed, chased RE then embraced him",,,,,,,,
14,Oct,2014,VW,13:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Oct,2014,VW,12:49,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Oct,2014,VW,13:19,30,Y,SO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,"LB displayed in response to display from KD, then chased SO and hit her",,,,,,,,
16,Oct,2014,VW,13:19,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB came back into pod 1 and displayed,,,,,,,,
16,Oct,2014,VW,13:19,30,Y,?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,Y,EV,,,,,N,N,Y,N,"RE ran out of pod 1 in response to fight in pod 3 - EV followed him, vocalising",,,,,,,,
17,Oct,2014,VW,15:45,10,Y,FK,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,LB chase FK,,,,,,,,
17,Oct,2014,VW,15:45,10,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
17,Oct,2014,VW,15:45,10,Y,KL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,LB came into pod 1 and chased KL,,,,,,,,
17,Oct,2014,VW,16:15,10,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
17,Oct,2014,VW,16:15,10,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
20,Oct,2014,VW,13:33,30,Y,SO,Y,PA,KD,,,,,Y,UNK,?,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"SO came in screaming and approached PA. PA reassured her and then KD came over. KD began to groom PA and SO moved away, still screaming",,,,,,,,
20,Oct,2014,VW,13:33,30,Y,SO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE?,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,SO chased by someone that might have been RE,,,,,,,,
20,Oct,2014,VW,13:33,30,Y,SO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE?,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,SO started screaming again and began tyring to get Paul's attention by banging her hands and looking at him. RE approached swaying and threatened her,,,,,,,,
23,Oct,2014,VW,13:50,30,Y,EV,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,KD displayed ans threatened EV,,,,,,,,
23,Oct,2014,VW,13:50,30,Y,EV,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,"Q came in responding to KD's dsplay and then chased EV, grabbing her",,,,,,,,
23,Oct,2014,VW,13:50,30,Y,RE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,"KD approached and hit RE, RE backed away, KD then approached again and embraced him",,,,,,,,
27,Oct,2014,VW,12:52,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Oct,2014,VW,13:24,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Oct,2014,VW,15:20,20,Y,PE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,LB displayed into pod 3 and chased PE,,,,,,,,
27,Oct,2014,VW,15:20,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Displayed into top  tunnel,,,,,,,,
27,Oct,2014,VW,15:43,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Nov,2014,YG,08:42,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Nov,2014,YG,12:58,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Nov,2014,YG,13:29,30,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,?,,,,,,N,N,Y,N,LB ran in displaying at group,,,,,,,,
28,Nov,2014,YG,08:35,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dec,2014,YG,08:45,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Dec,2014,YG,12:57,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Dec,2014,YG,13:28,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Dec,2014,YG,12:52,30,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,?,?,,,,,,N,N,Y,N,"I didn't have the time to see much what happened. Most of the chimps were displaying, but I couldn't identify any agressor or victim",,,,,,,,
12,Dec,2014,YG,12:52,30,Y,LB,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,?,,,,,,Y,N,N,Y,"Paul bit Lib and fled, followed by Lib. Some chimpanzees followed them but I didn't have the time to identify them properly",,,,,,,,
23,Jan,2015,EW,11:18,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Feb,2015,EW,12:42,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Feb,2015,EW,13:16,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Feb,2015,EW,10:56,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Feb,2015,EW,12:30,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"FOOD EXCITEMENT + DISPLAYING (HOOTING + DRUMMING + SWINGING ROPES, CHARGING AROUND)",,,,,,,,
11,Feb,2015,EW,13:09,30,Y,DA,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,DA GOT IN KD'S WAY KD CHARGED + GROUND SLAPPED + VOCALISED DIRECTED AT DA,,,,,,,,
13,Feb,2015,EW,11:16,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Feb,2015,EW,11:58,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Feb,2015,EW,12:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Nov,2014,DA,10:44,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11:04 hoots,,,,,,,,
27,Nov,2014,DA,10:44,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11:09 slapping on wall. 11:40 none,,,,,,,,
27,Nov,2014,DA,10:44,30,Y,LO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,11:12 DA involved swinging and swatting,,,,,,,,
27,Nov,2014,DA,11:17,30,Y,LO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,11:22 twice (11:23) Chased LO into Pod 2,,,,,,,,
27,Nov,2014,DA,11:17,30,Y,ED,Y,EV,,,,,,Y,UNK,KL,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,11:24 from tunnel,,,,,,,,
27,Nov,2014,DA,11:17,30,Y,ED,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,11:27 RE charged down tunnel,,,,,,,,
27,Nov,2014,DA,11:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"11:29 swing, fling cardboard",,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"RE enters pod, quick exit with slapping walls",,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,Y,LO,,,,,N,N,Y,N,RE - see above (10:53),,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,10.54 see above,,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,Y,HL,,,,,N,N,Y,N,HL hoots on entry. RE charges on (10:56),,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,Y,EV,PE,HL,PA,,,Y,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Retaliation towards Q based on another act OOS (10:58),,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Swings around a bit, leaves (11:00)",,,,,,,,
28,Nov,2014,DA,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,(11:01) Hoots and leaves,,,,,,,,
28,Nov,2014,DA,11:28,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11:28 hooting and door pounding,,,,,,,,
28,Nov,2014,DA,11:28,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11: 32 see above,,,,,,,,
28,Nov,2014,DA,11:28,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,Y,FK,,,,,N,N,Y,N,"11:41 light hooting, swinging",,,,,,,,
28,Nov,2014,DA,11:28,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,Y,KD,,,,,N,N,Y,N,11:48 hooting,,,,,,,,
18,Nov,2014,DA,10:53,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Nov,2014,DA,11:25,30,Y,ED,Y,EV,,,,,,Y,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,N,11:47,,,,,,,,
21,Nov,2014,DA,10:45,30,Y,EV,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KI,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,10:46,,,,,,,,
21,Nov,2014,DA,11:17,30,Y,RE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Retaliation happening at something OOS (11:20),,,,,,,,
21,Nov,2014,DA,11:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11.21 Unclear if support,,,,,,,,
21,Nov,2014,DA,11:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11.21 Unclear if support,,,,,,,,
21,Nov,2014,DA,11:17,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,N,11:46,,,,,,,,
11,Dec,2014,DA,10:48,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Dec,2014,DA,11:24,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Dec,2014,DA,10:58,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dec,2014,DA,10:48,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dec,2014,DA,11:19,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dec,2014,DA,11:30,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Dec,2014,DA,10:52,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,10:55 Hooting ,,,,,,,,
4,Dec,2014,DA,11:28,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,11:27 Lunge at ED but she was not target,,,,,,,,
6,Jan,2015,EW,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Q displayed,,,,,,,,
6,Jan,2015,EW,10:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,EM displayed,,,,,,,,
6,Jan,2015,EW,11:59,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Jan,2015,EW,09:18,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Jan,2015,EW,13:16,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Jan,2015,EW,14:20,30,y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed,,,,,,,,
8,Jan,2015,EW,14:20,30,y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,ED displayed in pod 1 tunnel,,,,,,,,
8,Jan,2015,EW,14:20,30,y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,ED displayed in pod 1 tunnel,,,,,,,,
13,Jan,2015,EW,11:44,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Jan,2015,EW,11:56,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed after hearing display by PA? In pod 2,,,,,,,,
13,Jan,2015,EW,11:56,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed after hearing display by PA? In pod 3,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Q displayed,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Unknown chimps displayed in pod 2 - LB ran out into pod 3 and continued to display in there - CI dropped her leeks in fright and LB started eating them,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,HL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,HL stole a leek from LB and he swung at her with teeth bared,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed in tunnel between pods 2 and 3,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Q displayed,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,CI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,LB chased CI,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed and threw CI's bedding material around,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,PA displayed,,,,,,,,
14,Jan,2015,EW,09:38,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,PA displayed,,,,,,,,
14,Jan,2015,EW,11:15,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Jan,2015,EW,10:44,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed using a tree,,,,,,,,
19,Jan,2015,EW,11:16,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jan,2015,EW,12:06,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LO dispalyed,,,,,,,,
20,Jan,2015,EW,12:12,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jan,2015,EW,13:38,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,PA displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,LB displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD displayed,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,RE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,RE tried to steal some of his enrichment tubes so LO chased him all around enclosure,,,,,,,,
21,Jan,2015,EW,14:40,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,PA displayed,,,,,,,,
27,Jan,2015,EW,10:27,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jan,2015,EW,11:53,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Jan,2015,EW,12:44,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Jan,2015,EW,13:46,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jan,2015,EW,12:15,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LU,N/A,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,LU displayed in top tunnel,,,,,,,,
3,Feb,2015,EW,11:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Feb,2015,EW,12:56,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Feb,2015,EW,09:29,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Q displayed,,,,,,,,
5,Feb,2015,EW,09:29,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Q displayed,,,,,,,,
6,Feb,2015,EW,13:01,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jul,15,LV,15:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jul,15,LV,15:54,30,Y,LO,N,N/A,N/A,N/A,N/A,N/A,N/A,,,LB,N,,,,,,Y,N,N,,Ran into him,,,,,,,,
